,link,brand,price,cartype,model,gearbox,regdate,mileage,motorpower,fuel,car_steering,carcolor,exchange,version,doors,financial,extra,Y
3325,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_fox-1-6-rock-in-rio-734870392,vwvolkswagen,24990,0,fox,manual,2014,76421,0,flex,0,0,0,0,0,0,0,
3326,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_focus-titanium-2015-impecavel-ipva-2020-pago-733746710,ford,45900,hatch,focus,automático,2015,52000,2.02.9,flex,elétrica,preto,não,focus tita tita plus 2.0  flex 5p aut.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",0
3327,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-730481439,ford,16000,hatch,ka,manual,2013,80000,1,flex,hidráulica,prata,não,ka 1.0 8v 1.0 8v st flex 3p,2 portas,0,"vidro elétrico, ar condicionado, direção hidráulica, som",1
3328,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_passo-financiamento-733528451,ford,15000,hatch,ka,manual,2017,56000,1,flex,elétrica,preto,sim,ka 1.0 sel tivct flex 5p,4 portas,financiado,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som",0
3329,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_golf-tsi-comfortline-2017-perfeito-estado-711096312,vwvolkswagen,60500,hatch,golf,manual,2017,38500,1,flex,elétrica,cinza,não,golf comfortline 1.0 tsi total flex mec.,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, som, sensor de ré, c mera de ré",0
3330,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-2018-sedan-1-5-se-4-900-km-ipva-20-pago-731396669,ford,46000,sedã,ka,manual,2018,4900,1.5,flex,elétrica,branco,não,ka 1.5 sedan se plus 12v flex 4p mec.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, c mera de ré",0
3331,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_volkswagen-fox-1-0-mi-8v-flex-4p-manual-653884308,vwvolkswagen,27900,passeio,fox,manual,2013,0,1,flex,mecnica,preto,sim,0,4 portas,0,ar condicionado,0
3332,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-2018-2018-1-5-sigma-flex-se-manual-707010507,ford,44900,passeio,ka,manual,2018,50000,0,flex,0,0,0,ka  sedan 1.5 sel 16v flex 4p,4 portas,0,0,0
3333,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_volkswagen-up-1-0-mpi-take-up-12v-flex-4p-manual-735425212,vwvolkswagen,31900,passeio,up,manual,2016,43034,1,flex,hidráulica,vermelho,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme",
3334,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_vw-polo-1-6-ano-14-14-713663645,vwvolkswagen,29900,hatch,polo,automático,2014,93000,1.6,flex,hidráulica,prata,sim,polo i motion 1.6 total flex  5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
3335,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-715678419,ford,27900,hatch,ka,manual,2015,50000,1,flex,elétrica,branco,não,ka 1.0 se 12v flex 4p manual,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",1
3336,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_voyage-1-6-2014-715271322,vwvolkswagen,28000,sedã,voyage,manual,2014,122000,1.6,flex,hidráulica,branco,não,voyage 1.6 1.6 city  mi total flex 8v 4p,4 portas,de leilão,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, som",0
3337,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-1-5-se-16v-flex-4p-manual-735389598,ford,43900,passeio,ka,manual,2018,27645,1.5,flex,elétrica,branco,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme",0
3338,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-focus-sedan-preto-otimo-estado-somente-44-mil-km-rodados-unico-dono-completo-714026179,ford,49000,sedã,focus,automático,2016,44000,2.02.9,flex,elétrica,preto,não,focus sedan 2.0 16v 2.0 16v flex 4p aut.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré",0
3339,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_com-essa-km-nao-acha-novissimo-fiesta-1-6-se-2018-2018-com-apenas-24-000km-oportunidade-716901097,ford,42890,0,fiesta,0,2018,24000,0,flex,elétrica,0,sim,fiesta se 1.6 8v flex 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica",0
3340,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_volkswagen-up-tsi-cross-1-0-2018-709047464,vwvolkswagen,48900,hatch,up,manual,2018,35000,1,flex,hidráulica,vermelho,sim,up  cross 1.0 tsi total flex 12v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
3341,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_eco-sport-automatico-freestyle-2014-734290339,ford,16500,suv,ecosport,automático,2014,80000,2.02.9,flex,elétrica,vermelho,sim,ecosport freestyle 2.0 16v flex 5p aut.,4 portas,financiado,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",0
3342,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_saveiro-cross-ce-2014-ipva-2020-pago-735930068,vwvolkswagen,40500,pickup,saveiro,automático,2014,60000,1.8,flex,hidráulica,vermelho,não,saveiro cross 1.6 mi total flex 8v ce,2 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
3343,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_voyage-g6-1-0-2014-727421230,vwvolkswagen,29900,sedã,voyage,manual,2014,80000,1,flex,hidráulica,branco,sim,voyage  trendline 1.0 t.flex 8v 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
3344,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_gol-12-13-completo-1-6-732929875,vwvolkswagen,21000,0,gol,manual,2013,100000,1.6,flex,hidráulica,preto,0,gol  novo  1.6 mi total flex 8v 4p,4 portas,ipva pago,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme",1
3345,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_volkswagen-fox-1-6-vht-rock-in-rio-total-flex-5p-729031432,vwvolkswagen,29200,passeio,fox,manual,2013,110000,1.6,flex,elétrica,branco,não,fox rock in rio 1.6 mi total flex 8v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
3346,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_focus-1-6-ano-2012-2013-723044979,ford,32000,hatch,focus,manual,2013,109000,1.6,flex,hidráulica,preto,sim,focus 1.6 s se se plus flex 8v 16v  5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
3347,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_up-2015-branco-726105292,vwvolkswagen,24000,0,up,manual,2015,117000,1,flex,hidráulica,branco,não,up  1.0 total flex 12v 5p,4 portas,de leilão,"air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
3348,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-1-6-ti-vct-sel-715315345,ford,45990,passeio,fiesta,manual,2018,47000,0,flex,0,0,0,fiesta sel 1.6 16v flex mec. 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica",0
3349,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_vw-polo-hatch-722983046,vwvolkswagen,30000,hatch,polo,manual,2013,40000,1.6,flex,hidráulica,cinza,não,polo i motion 1.6 total flex  5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
3350,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-focus-sedam-se-2-0-automatico-2018-acredite-so-13000-kms-692257841,ford,59990,sedã,focus,automático,2018,13000,0,flex,0,branco,sim,focus fastback se se plus 2.0 flex aut.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
3351,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_polo-sedan-1-6-731948229,vwvolkswagen,28500,sedã,polo,manual,2013,12345678,1.6,flex,hidráulica,preto,não,polo sed.comfort. i motion 1.6 t.flex 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, sensor de ré",
3352,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_vw-saveiro-robust-2017-704288187,vwvolkswagen,32900,vanutilitário,saveiro,manual,2017,0,1.6,flex,hidráulica,branco,sim,saveiro 1.6 mi  1.6 mi total flex 8v,2 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",
3353,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_fox-731521574,vwvolkswagen,34500,hatch,fox,manual,2016,50150,1.6,flex,elétrica,prata,0,fox comfortline 1.6 flex 8v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré",
3354,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_nf-sedan-manual-715119185,ford,34000,sedã,0,manual,2014,53000,1.6,flex,elétrica,prata,não,0,4 portas,ipva pago,"vidro elétrico, air bag, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",0
3355,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_volkswagen-up-1-0-mpi-run-up-12v-697803749,vwvolkswagen,32990,passeio,up,manual,2017,87000,0,flex,0,0,0,up  run 1.0 total flex 12v 5p,4 portas,0,"vidro elétrico, air bag, ar condicionado, direção hidráulica",
3356,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_voyage-trendline-2013-completo-flex-729342991,vwvolkswagen,25900,sedã,voyage,manual,2013,72000,1,flex,hidráulica,vermelho,sim,voyage  trendline 1.0 t.flex 8v 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, som, sensor de ré",
3357,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_vw-volkswagen-fox-1-6-automatico-muito-novo-ipva-2020-pago-727747502,vwvolkswagen,29900,hatch,fox,automático,2014,57000,1.6,flex,hidráulica,prata,0,fox 1.6 mi i motion total flex 8v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",
3358,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_vw-saveiro-cross-cd-top-ano-2015-679226732,vwvolkswagen,51000,pickup,saveiro,manual,2015,90525,1.6,flex,hidráulica,vermelho,sim,saveiro cross 1.6 t.flex 16v cd,2 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
3359,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ecosport-1-6-freestyle-13-14-732860314,ford,41500,suv,ecosport,manual,2014,70050,0,flex,hidráulica,preto,não,ecosport freestyle 1.6 16v flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
3360,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_voyage-1-6-trendline-com-gnv-712995110,vwvolkswagen,40990,sedã,voyage,manual,2018,45000,1.6,flex,hidráulica,prata,sim,voyage trendline 1.6 t.flex 8v 4p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
3361,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_fiesta-ht-1-0-se-pouco-km-raridade-airbag-e-abs-sergio-tel-728933998,ford,22499,hatch,fiesta,manual,2014,37998,1,flex,hidráulica,prata,não,fiesta se 1.0 8v flex 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",1
3362,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-2018-se-1-0-ipva-2020-pago-0km-ac-trocaa-710066606,ford,32900,hatch,ka,manual,2018,68000,1,flex,hidráulica,prata,sim,ka 1.0 se 12v flex 4p manual,4 portas,0,0,0
3363,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ecosport-2013-freestile-1-6-manual-ano-2013-r-43-900-00-736774146,ford,43900,suv,ecosport,manual,2013,98000,1.6,flex,hidráulica,prata,sim,ecosport freestyle 1.6 16v flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
3364,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_fox-trend-1-0-top-oportunidade-730441865,vwvolkswagen,27000,hatch,fox,manual,2014,79600,1,flex,hidráulica,prata,não,fox 1.0 mi total flex 8v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
3365,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_fox-trend-1-6-2013-711934520,vwvolkswagen,28900,hatch,fox,manual,2013,127000,1.6,flex,hidráulica,vermelho,sim,fox plus 1.6mi  1.6mi total flex 8v 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",
3366,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_golf-1-4-at-694898236,vwvolkswagen,59890,hatch,golf,automático,2015,63000,1.4,flex,elétrica,prata,não,golf comfortline 1.4 tsi 140cv aut.,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",0
3367,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-1-5-se-hatch-16v-flex-4p-manual-731891698,ford,35900,passeio,fiesta,manual,2015,70000,1.5,flex,mecnica,preto,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme",0
3368,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-focus-15-15-1-6-em-excelente-estado-de-conservacao-714121805,ford,37000,hatch,focus,manual,2015,56670,1.6,flex,elétrica,prata,não,focus 1.6 s se se plus flex 8v 16v  5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
3369,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_gol-g6-1-0-2013-2013-723670570,vwvolkswagen,26000,0,gol,manual,2013,77000,1,flex,0,preto,não,gol 1000 mi plus 16v 2p e 4p,4 portas,ipva pago,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, som",
3370,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-2014-2015-1-0-se-plus-12v-flex-4p-manual-593724207,ford,30900,passeio,ka,manual,2015,100000,0,flex,0,0,0,ka 1.0 se se plus tivct flex 5p,4 portas,0,"vidro elétrico, air bag, air bag, trava elétrica, ar condicionado, alarme",0
3371,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ranger-xls-2-5-16v-4x2-cd-flex-729486861,ford,58510,0,ranger,manual,2013,89000,0,flex,0,0,0,ranger xls 2.5 16v 4x2 cd flex,4 portas,0,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme",0
3372,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_volkswagen-crossfox-1-6-2016-706314927,vwvolkswagen,45900,hatch,crossfox,manual,2016,165000,1.6,flex,hidráulica,vermelho,sim,crossfox 1.6 mi total flex 8v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
3373,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-focus-1-6-se-16v-711322053,ford,43990,passeio,focus,manual,2015,47000,0,flex,0,0,0,focus 1.6 s 1.6 se flex 16v 5p aut,4 portas,0,"vidro elétrico, air bag, air bag, trava elétrica, ar condicionado, direção hidráulica",0
3374,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_volkswagen-up-1-0-mpi-take-up-12v-714540628,vwvolkswagen,33990,passeio,up,manual,2016,39000,0,flex,0,0,0,up  take 1.0 total flex 12v 5p,4 portas,0,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica",
3375,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_fiesta-1-6-sel-673483307,ford,42900,sedã,fiesta,manual,2014,23506,0,flex,0,0,0,fiesta sel style 1.6 16v flex mec. 5p,4 portas,0,0,0
3376,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_fox-1-0-gnv-2014-713550102,vwvolkswagen,25000,hatch,fox,manual,2014,58000,1,flex,hidráulica,vermelho,não,fox 1.0 mi total flex 8v 5p,4 portas,de leilão,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
3377,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_focus-1-6-hatch-2014-735900993,ford,32990,hatch,focus,manual,2014,105000,1.6,flex,elétrica,branco,0,focus 1.6 s se se plus flex 8v 16v  5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",0
3378,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_vendo-saveiro-14-15-737111225,vwvolkswagen,30000,pickup,saveiro,manual,2015,145,1.6,flex,hidráulica,branco,0,saveiro trendline 1.6 t.flex 8v,2 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",
3379,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-2013-class-completo-723070343,ford,15000,0,ka,manual,2013,70000,1,flex,hidráulica,branco,0,ka tecno 1.0i 8v zetec rocam,2 portas,0,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme",1
3380,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_voyage-1-6-msi-2018-impecavel-725329398,vwvolkswagen,33900,sedã,voyage,manual,2018,45000,1.6,flex,hidráulica,prata,sim,voyage 1.6 msi flex 8v 4p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",
3381,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_volkswagen-up-1-0-mpi-take-up-12v-flex-4p-manual-707956821,vwvolkswagen,26900,passeio,up,manual,2015,70000,1,flex,elétrica,prata,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado",
